Participant,adaptation,RT,MT,Age,Handedness,education,sex,clumsy,videogames,major,Sleep
675,9.253608323563219,285.84166666666664,248.84615384615384,20.0,righth,college,female,Disagree,Strongly Disagree,SocialScience,8
676,8.100017050678161,250.25210084033614,89.51724137931035,31.0,righth,graduate,female,Neutral,Strongly Disagree,STEM,7
677,22.457795760919534,359.11764705882354,141.2521739130435,36.0,righth,graduate,female,Agree,Neutral,STEM,7
678,2.304190140229885,218.3781512605042,136.9913043478261,19.0,righth,noneoftheabove,male,Neutral,Strongly Agree,Other,6
679,8.648930264367815,220.48305084745763,89.72649572649573,25.0,righth,bachelor,female,Agree,Strongly Disagree,STEM,6
680,23.52363528891954,140.61666666666667,168.69230769230768,36.0,righth,graduate,male,Neutral,Disagree,STEM,5
681,1.7783998046321836,511.35042735042737,54.773109243697476,23.0,lefth,bachelor,male,Disagree,Disagree,SocialScience,7
682,8.78046711091954,283.546218487395,178.82905982905982,17.0,righth,secondaryschool,female,Agree,Strongly Agree,STEM,5
683,26.89261524705747,226.50420168067228,67.19327731092437,37.0,righth,bachelor,male,Disagree,Disagree,STEM,7
684,5.864685411494253,259.1344537815126,139.4017094017094,17.0,righth,secondaryschool,female,Agree,Strongly Agree,STEM,8
685,26.149390914367814,285.65,74.60344827586206,16.0,righth,middleschool,female,Neutral,Neutral,STEM,6
686,28.531988609770114,299.23728813559325,104.1880341880342,43.0,righth,bachelor,female,Strongly Disagree,Strongly Disagree,STEM,6
687,32.573669918965514,282.02542372881356,72.29661016949153,49.0,righth,bachelor,female,Neutral,Strongly Disagree,ArtsHum,6
688,5.170822338908047,244.21848739495798,136.18487394957984,22.0,righth,college,male,Disagree,Strongly Agree,STEM,8
689,3.435208686206897,230.60833333333332,146.22413793103448,30.0,righth,technicalschool,female,Agree,Neutral,Business,8
690,20.960559728735632,370.0924369747899,245.27027027027026,84.0,righth,graduate,female,Disagree,Strongly Disagree,STEM,7
691,8.105520811724135,260.6864406779661,127.25862068965517,14.0,righth,middleschool,female,Disagree,Disagree,Other,9
692,17.36268741091954,209.17948717948718,515.9915254237288,17.0,righth,middleschool,female,Strongly Agree,Disagree,Other,8
693,9.041369744885056,291.3666666666667,208.52542372881356,28.0,righth,technicalschool,male,Disagree,Disagree,ArtsHum,7
694,25.9448883454023,208.21848739495798,80.54237288135593,15.0,righth,middleschool,male,Neutral,Strongly Agree,Other,5
695,-4.067548253568965,298.77966101694915,110.05982905982906,82.0,righth,college,female,Neutral,Agree,ArtsHum,6
696,9.564215080459771,225.28571428571428,180.10256410256412,30.0,righth,bachelor,male,Neutral,Neutral,ArtsHum,7
697,8.940507909770115,126.97478991596638,97.38793103448276,24.0,righth,college,female,Strongly Agree,Strongly Agree,Other,5
698,-0.2249485816091954,291.43697478991595,62.756521739130434,25.0,righth,graduate,female,Agree,Neutral,Other,8
699,3.3040136194827583,169.46610169491527,61.16379310344828,16.0,righth,middleschool,male,Neutral,Strongly Agree,Business,7
700,23.121769182758623,348.1764705882353,62.42372881355932,14.0,righth,middleschool,male,Neutral,Strongly Disagree,Other,10
701,10.15292217808046,301.84615384615387,79.83050847457628,19.0,righth,college,female,Strongly Agree,Strongly Disagree,ArtsHum,6
702,9.651685228442528,226.63333333333333,93.26724137931035,31.0,righth,rathernotsay,female,Disagree,Disagree,Other,9
703,4.141782788505747,380.96581196581195,236.64655172413794,20.0,righth,college,male,Agree,Strongly Agree,STEM,7
704,7.8352003252873565,343.37068965517244,239.95689655172413,12.0,righth,rathernotsay,female,Strongly Disagree,Disagree,Other,8
705,10.79001446091954,210.50833333333333,86.98305084745763,21.0,righth,college,male,Disagree,Neutral,STEM,7
706,13.867469358620689,250.01694915254237,112.97413793103448,20.0,righth,bachelor,male,Strongly Disagree,Neutral,STEM,8
707,35.837310768965516,445.91525423728814,96.76923076923077,56.0,righth,graduate,male,Disagree,Agree,STEM,7
708,12.283530051724139,339.7142857142857,175.8793103448276,36.0,righth,graduate,female,Agree,Agree,SocialScience,6
709,7.8788556917413795,456.6101694915254,99.16239316239316,15.0,righth,rathernotsay,female,Disagree,Disagree,Other,8
710,35.02820924867816,267.33613445378154,106.33620689655173,46.0,lefth,rathernotsay,male,Strongly Disagree,Strongly Disagree,Psychology,11
711,11.750153742528736,199.79166666666666,197.18103448275863,22.0,righth,college,other,Strongly Agree,Strongly Agree,Psychology,7
712,17.87049026413793,418.5982905982906,168.18260869565216,14.0,lefth,secondaryschool,male,Agree,Neutral,STEM,7
713,13.916637524074073,251.45,83.00840336134453,29.0,righth,noneoftheabove,male,Disagree,Agree,STEM,10
714,4.948090971839081,236.75,218.83898305084745,20.0,lefth,secondaryschool,female,Strongly Agree,Agree,Business,5
715,7.889792633103449,308.19166666666666,85.95689655172414,20.0,righth,college,male,Disagree,Disagree,STEM,8
716,16.512024279885058,243.54621848739495,87.82905982905983,14.0,righth,middleschool,male,Disagree,Strongly Agree,STEM,7
717,12.709009172413792,286.05172413793105,176.39495798319328,20.0,righth,bachelor,female,Strongly Agree,Neutral,SocialScience,7
718,20.46938403160919,397.135593220339,173.56896551724137,33.0,righth,graduate,female,Agree,Strongly Disagree,STEM,8
719,5.5108103812068965,196.01694915254237,98.34453781512605,30.0,bothh,bachelor,male,Disagree,Strongly Agree,Business,7
720,5.719172639655173,287.6666666666667,60.66386554621849,18.0,righth,college,female,Agree,Strongly Disagree,ArtsHum,7
721,6.321508579310345,291.11206896551727,94.24347826086957,24.0,righth,secondaryschool,male,Disagree,Disagree,Psychology,8
722,10.19187696894253,243.39166666666668,96.03448275862068,20.0,righth,secondaryschool,female,Strongly Agree,Disagree,Other,8
723,-5.869788268965517,413.87068965517244,603.7669902912621,56.0,righth,graduate,female,Agree,Strongly Disagree,Other,6
724,7.087542049425287,186.19327731092437,175.94915254237287,16.0,lefth,middleschool,female,Agree,Strongly Disagree,Other,6
725,23.02700116813793,334.51666666666665,110.19491525423729,47.0,lefth,graduate,female,Strongly Disagree,Neutral,SocialScience,6
726,12.032326433103448,245.04166666666666,41.94915254237288,51.0,righth,graduate,male,Strongly Disagree,Strongly Disagree,Business,8
727,30.267355801724143,213.2268907563025,125.87179487179488,19.0,righth,bachelor,female,Agree,Strongly Disagree,ArtsHum,7
728,58.6293011062069,212.23529411764707,565.6551724137931,49.0,righth,bachelor,male,Neutral,Neutral,Other,5
729,13.294164516666664,278.225,585.5,41.0,righth,secondaryschool,female,Agree,Disagree,ArtsHum,8
730,-1.4079132220689652,224.775,107.76271186440678,32.0,righth,graduate,male,Agree,Strongly Agree,STEM,7
731,17.13368206954023,265.89166666666665,77.96638655462185,18.0,righth,secondaryschool,female,Disagree,Agree,STEM,7
732,6.2859641364023,213.34453781512605,263.21367521367523,28.0,bothh,college,female,Agree,Neutral,Other,5
733,11.673532045977009,160.22033898305085,161.69827586206895,15.0,righth,middleschool,male,Neutral,Neutral,STEM,7
734,16.646946529885057,157.51260504201682,530.5765765765766,22.0,righth,bachelor,female,Agree,Strongly Disagree,Psychology,5
735,16.286569331609194,200.18487394957984,85.71304347826087,17.0,righth,secondaryschool,male,Agree,Strongly Agree,STEM,7
736,16.13789976341379,314.99159663865544,625.188679245283,75.0,righth,bachelor,male,Disagree,Disagree,STEM,8
737,4.46043210229885,157.3050847457627,148.4017094017094,28.0,lefth,bachelor,female,Neutral,Strongly Agree,STEM,7
738,8.072582453448277,345.3474576271187,70.44067796610169,18.0,righth,middleschool,female,Neutral,Strongly Disagree,Psychology,4
739,1.1887461412701152,221.05882352941177,213.33898305084745,22.0,righth,bachelor,female,Neutral,Disagree,Other,5
740,-10.710686119517241,465.12605042016804,408.0353982300885,40.0,righth,bachelor,male,Strongly Agree,Disagree,STEM,6
741,11.28756428286207,303.3931623931624,247.75862068965517,21.0,righth,college,female,Disagree,Disagree,Psychology,7
742,8.979090113218392,288.78333333333336,56.92307692307692,20.0,righth,secondaryschool,female,Disagree,Strongly Disagree,STEM,7
743,20.127054728160918,320.2689075630252,132.66379310344828,24.0,righth,graduate,male,Disagree,Agree,STEM,7
744,6.003164447821839,266.47899159663865,98.29310344827586,16.0,lefth,secondaryschool,male,Strongly Disagree,Neutral,STEM,7
745,19.264035990229885,283.42857142857144,293.135593220339,74.0,righth,secondaryschool,female,Neutral,Strongly Disagree,Business,8
746,21.534047785057474,314.4621848739496,176.62280701754386,21.0,bothh,secondaryschool,male,Agree,Disagree,STEM,8
747,5.938341590344828,291.98319327731093,79.95762711864407,27.0,righth,technicalschool,male,Neutral,Disagree,STEM,8
748,0.10632929696551706,320.1779661016949,71.5042735042735,21.0,righth,college,male,Disagree,Agree,ArtsHum,5
749,11.872897958160918,241.80672268907563,158.9915254237288,15.0,righth,secondaryschool,female,Strongly Agree,Agree,STEM,12
750,13.85526048218391,250.58333333333334,45.932203389830505,17.0,righth,secondaryschool,male,Disagree,Agree,STEM,5
751,18.622649755172418,213.73275862068965,90.77118644067797,33.0,lefth,graduate,female,Agree,Strongly Disagree,SocialScience,7
752,31.20706637667816,402.52941176470586,610.9145299145299,31.0,righth,graduate,male,Strongly Disagree,Strongly Disagree,Other,8
753,24.374267690804594,185.0672268907563,241.88135593220338,39.0,righth,secondaryschool,male,Strongly Disagree,Strongly Disagree,Other,7
754,4.834881695977012,240.96581196581195,158.0940170940171,18.0,righth,college,female,Agree,Neutral,STEM,8
755,14.030715262068965,234.71428571428572,101.6923076923077,25.0,righth,graduate,male,Disagree,Disagree,STEM,7
756,16.79817911954023,269.4201680672269,202.42735042735043,30.0,righth,bachelor,male,Disagree,Strongly Disagree,STEM,7
757,24.449176350172415,249.35593220338984,97.90598290598291,16.0,bothh,middleschool,female,Neutral,Neutral,STEM,8
758,8.050550250574712,315.84615384615387,103.62393162393163,19.0,righth,college,female,Agree,Disagree,ArtsHum,6
759,10.55688946954023,185.5966386554622,85.32758620689656,21.0,righth,bachelor,female,Strongly Disagree,Strongly Disagree,STEM,8
760,5.7788540758620695,192.49579831932772,95.72173913043478,60.0,righth,college,male,Disagree,Strongly Disagree,STEM,6
761,19.266378374735634,260.8898305084746,109.66101694915254,24.0,righth,graduate,male,Neutral,Disagree,STEM,12
762,12.252081795172415,214.59322033898306,90.67796610169492,17.0,righth,middleschool,female,Strongly Agree,Disagree,Other,9
763,3.4023069085287356,285.4051724137931,156.56410256410257,26.0,righth,college,male,Neutral,Strongly Agree,STEM,6
764,18.534309529885057,322.5546218487395,449.3162393162393,72.0,righth,bachelor,male,Disagree,Agree,ArtsHum,7
765,4.870194777212645,348.8135593220339,62.73275862068966,40.0,righth,bachelor,female,Disagree,Strongly Disagree,Other,9
766,13.977016638195401,172.34453781512605,300.0854700854701,26.0,righth,middleschool,male,Neutral,Neutral,Other,8
767,16.61663292926437,239.77777777777777,63.440677966101696,18.0,righth,secondaryschool,male,Disagree,Strongly Agree,STEM,7
768,7.62094515862069,230.30252100840337,110.30172413793103,37.0,lefth,bachelor,male,Disagree,Strongly Agree,SocialScience,6
769,17.188895048965517,254.79166666666666,215.44915254237287,20.0,righth,college,female,Disagree,Disagree,Psychology,6
770,17.79005977126437,266.44166666666666,110.29310344827586,19.0,lefth,secondaryschool,male,Disagree,Agree,ArtsHum,8
771,1.9947063651724135,277.0508474576271,75.6923076923077,24.0,righth,bachelor,male,Neutral,Agree,STEM,8
772,8.767393023850575,125.04201680672269,57.855932203389834,17.0,lefth,secondaryschool,male,Neutral,Neutral,Other,7
773,14.413188154551724,236.08333333333334,61.16101694915254,19.0,righth,secondaryschool,male,Disagree,Agree,SocialScience,8
774,9.568678562643678,311.7521367521368,93.56410256410257,35.0,righth,middleschool,female,Agree,Agree,ArtsHum,8
775,13.433434781609197,176.76470588235293,77.58620689655173,16.0,righth,middleschool,female,Agree,Neutral,STEM,10
776,14.941009358620688,234.16949152542372,163.70689655172413,61.0,righth,technicalschool,female,Agree,Strongly Disagree,Business,6
777,12.71137315229885,178.25423728813558,115.65546218487395,16.0,righth,secondaryschool,male,Neutral,Neutral,STEM,7
778,19.77464040408046,236.36974789915968,81.99159663865547,15.0,righth,middleschool,female,Disagree,Disagree,Other,8
779,37.586632654344825,201.890756302521,131.31623931623932,22.0,lefth,rathernotsay,male,Disagree,Disagree,STEM,8
780,9.063997386793103,209.03361344537817,242.0948275862069,30.0,righth,bachelor,male,Agree,Strongly Agree,Business,8
781,10.428136149994252,239.72033898305085,48.40869565217391,13.0,righth,middleschool,female,Neutral,Neutral,ArtsHum,8
782,10.35643171954023,233.69747899159663,85.10924369747899,21.0,lefth,secondaryschool,female,Disagree,Strongly Agree,Psychology,6
783,15.24934952011494,285.1779661016949,154.135593220339,12.0,lefth,primaryschool,male,Agree,Strongly Agree,Other,7
784,13.859466078735634,321.60504201680675,136.8050847457627,19.0,righth,secondaryschool,female,Disagree,Strongly Disagree,SocialScience,8
785,8.649637367816092,286.39495798319325,124.52136752136752,19.0,righth,secondaryschool,female,Neutral,Disagree,Psychology,11
786,9.28677802356322,400.2916666666667,778.0792079207921,75.0,righth,graduate,female,Neutral,Disagree,Other,8
787,4.440046706321839,222.05042016806723,168.96638655462183,30.0,lefth,college,male,Neutral,Strongly Agree,STEM,6
788,4.36587506137931,330.2352941176471,249.42372881355934,21.0,bothh,secondaryschool,male,Neutral,Disagree,Business,6
789,6.411993193160919,255.98305084745763,107.00854700854701,21.0,righth,bachelor,male,Disagree,Neutral,STEM,6
790,31.110546302091954,275.6525423728813,58.621848739495796,18.0,righth,secondaryschool,female,Neutral,Neutral,STEM,7
791,5.838790331074713,362.1864406779661,345.55555555555554,29.0,lefth,graduate,male,Disagree,Strongly Agree,Other,7
792,13.67384647032184,269.6752136752137,100.75630252100841,27.0,righth,bachelor,male,Neutral,Agree,STEM,6
793,7.333354176724138,234.38333333333333,249.67241379310346,22.0,righth,bachelor,female,Disagree,Strongly Disagree,Business,7
794,3.470821645517241,191.46666666666667,51.68376068376068,19.0,righth,college,male,Disagree,Agree,STEM,9
795,2.4109538879310346,347.34453781512605,60.46218487394958,22.0,righth,bachelor,female,Neutral,Strongly Disagree,STEM,8
796,8.107185774137932,265.8333333333333,154.01694915254237,19.0,lefth,secondaryschool,female,Agree,Agree,ArtsHum,7
797,10.247475040804595,150.98333333333332,66.38135593220339,12.0,righth,middleschool,male,Neutral,Strongly Agree,STEM,8
798,4.07626495724138,319.97478991596637,78.48717948717949,30.0,righth,bachelor,male,Disagree,Disagree,STEM,8
799,22.728386214942525,250.51260504201682,143.67521367521368,39.0,righth,bachelor,female,Strongly Disagree,Strongly Disagree,ArtsHum,8
800,4.245656489080461,321.14529914529913,63.554621848739494,17.0,righth,middleschool,female,Disagree,Disagree,Psychology,9
801,24.02929726091954,362.6525423728813,93.4957264957265,49.0,righth,bachelor,female,Disagree,Strongly Disagree,STEM,6
802,12.101150617402299,356.29411764705884,371.4568965517241,19.0,righth,secondaryschool,female,Neutral,Neutral,SocialScience,8
803,-2.217737596436782,251.83050847457628,76.90517241379311,16.0,righth,middleschool,female,Agree,Strongly Disagree,Other,6
804,8.805799213735632,311.2773109243698,83.88135593220339,19.0,righth,college,female,Agree,Strongly Disagree,Business,7
805,4.970264100574713,229.15384615384616,77.2542372881356,16.0,righth,middleschool,female,Agree,Disagree,STEM,7
806,23.658977601758618,316.982905982906,143.49137931034483,26.0,lefth,graduate,male,Disagree,Disagree,ArtsHum,6
807,8.073472109770115,251.64705882352942,78.77777777777777,16.0,righth,middleschool,female,Agree,Agree,ArtsHum,8
808,13.319728301724135,292.11965811965814,205.21008403361344,24.0,righth,college,female,Strongly Agree,Neutral,Psychology,7
809,5.915785800574712,332.728813559322,67.28205128205128,25.0,righth,rathernotsay,male,Strongly Disagree,Strongly Disagree,STEM,8
810,25.30555510151725,421.38655462184875,326.991452991453,19.0,righth,college,male,Strongly Agree,Strongly Disagree,SocialScience,7
811,2.0937408740574712,208.47457627118644,116.05128205128206,25.0,righth,college,male,Strongly Disagree,Strongly Agree,ArtsHum,7
812,23.570797142592593,221.76470588235293,91.74137931034483,26.0,righth,bachelor,male,Disagree,Neutral,STEM,7
813,31.640059320494256,318.9396551724138,64.28947368421052,16.0,lefth,secondaryschool,female,Disagree,Neutral,Psychology,6
814,19.002884907471262,320.5042735042735,66.79661016949153,15.0,righth,secondaryschool,male,Disagree,Strongly Agree,STEM,9
