Participant,adaptation,RT,MT,Age,Handedness,education,sex,clumsy,videogames,major,Sleep
672,7.619997990000001,163.0,99.59322033898304,18.0,righth,secondaryschool,male,Neutral,Agree,Other,9
673,-0.1869822886666667,248.0672268907563,84.7094017094017,17.0,righth,middleschool,male,Agree,Strongly Agree,STEM,6
674,-6.789564770600001,259.8,174.81196581196582,41.0,righth,graduate,female,Agree,Neutral,Psychology,7
675,-9.761537836666665,285.84166666666664,248.84615384615384,20.0,righth,college,female,Disagree,Strongly Disagree,SocialScience,8
676,2.435825507,250.25210084033614,89.51724137931035,31.0,righth,graduate,female,Neutral,Strongly Disagree,STEM,7
677,-16.373916840000003,359.11764705882354,141.2521739130435,36.0,righth,graduate,female,Agree,Neutral,STEM,7
678,1.5583285633333332,218.3781512605042,136.9913043478261,19.0,righth,noneoftheabove,male,Neutral,Strongly Agree,Other,6
679,-9.340805253333334,220.48305084745763,89.72649572649573,25.0,righth,bachelor,female,Agree,Strongly Disagree,STEM,6
680,-2.7864666583,140.61666666666667,168.69230769230768,36.0,righth,graduate,male,Neutral,Disagree,STEM,5
681,-5.312335686799999,511.35042735042737,54.773109243697476,23.0,lefth,bachelor,male,Disagree,Disagree,SocialScience,7
682,-5.101240576666667,283.546218487395,178.82905982905982,17.0,righth,secondaryschool,female,Agree,Strongly Agree,STEM,5
683,6.004437197666666,226.50420168067228,67.19327731092437,37.0,righth,bachelor,male,Disagree,Disagree,STEM,7
684,0.1692504133333333,259.1344537815126,139.4017094017094,17.0,righth,secondaryschool,female,Agree,Strongly Agree,STEM,8
685,-22.34656465666667,285.65,74.60344827586206,16.0,righth,middleschool,female,Neutral,Neutral,STEM,6
686,5.6704747666666675,299.23728813559325,104.1880341880342,43.0,righth,bachelor,female,Strongly Disagree,Strongly Disagree,STEM,6
687,12.151352473333334,282.02542372881356,72.29661016949153,49.0,righth,bachelor,female,Neutral,Strongly Disagree,ArtsHum,6
688,-1.596968246,244.21848739495798,136.18487394957984,22.0,righth,college,male,Disagree,Strongly Agree,STEM,8
689,-1.6073639999999998,230.60833333333332,146.22413793103448,30.0,righth,technicalschool,female,Agree,Neutral,Business,8
690,5.915514119999999,370.0924369747899,245.27027027027026,84.0,righth,graduate,female,Disagree,Strongly Disagree,STEM,7
691,0.7124902333333336,260.6864406779661,127.25862068965517,14.0,righth,middleschool,female,Disagree,Disagree,Other,9
692,7.841673823333333,209.17948717948718,515.9915254237288,17.0,righth,middleschool,female,Strongly Agree,Disagree,Other,8
693,-7.811934304166667,291.3666666666667,208.52542372881356,28.0,righth,technicalschool,male,Disagree,Disagree,ArtsHum,7
694,0.7451664666666663,208.21848739495798,80.54237288135593,15.0,righth,middleschool,male,Neutral,Strongly Agree,Other,5
695,1.1061736856000002,298.77966101694915,110.05982905982906,82.0,righth,college,female,Neutral,Agree,ArtsHum,6
696,7.8765074199999985,225.28571428571428,180.10256410256412,30.0,righth,bachelor,male,Neutral,Neutral,ArtsHum,7
697,-0.2348872566666668,126.97478991596638,97.38793103448276,24.0,righth,college,female,Strongly Agree,Strongly Agree,Other,5
698,-5.415274656666666,291.43697478991595,62.756521739130434,25.0,righth,graduate,female,Agree,Neutral,Other,8
699,-0.47344895833333334,169.46610169491527,61.16379310344828,16.0,righth,middleschool,male,Neutral,Strongly Agree,Business,7
700,7.24766366,348.1764705882353,62.42372881355932,14.0,righth,middleschool,male,Neutral,Strongly Disagree,Other,10
701,2.2700799896666655,301.84615384615387,79.83050847457628,19.0,righth,college,female,Strongly Agree,Strongly Disagree,ArtsHum,6
702,-15.84357423455,226.63333333333333,93.26724137931035,31.0,righth,rathernotsay,female,Disagree,Disagree,Other,9
703,-0.42008703666666675,380.96581196581195,236.64655172413794,20.0,righth,college,male,Agree,Strongly Agree,STEM,7
704,-1.263146333333333,343.37068965517244,239.95689655172413,12.0,righth,rathernotsay,female,Strongly Disagree,Disagree,Other,8
705,3.608797446666667,210.50833333333333,86.98305084745763,21.0,righth,college,male,Disagree,Neutral,STEM,7
706,4.7235069166666666,250.01694915254237,112.97413793103448,20.0,righth,bachelor,male,Strongly Disagree,Neutral,STEM,8
707,-10.720679666666667,445.91525423728814,96.76923076923077,56.0,righth,graduate,male,Disagree,Agree,STEM,7
708,5.337372808333333,339.7142857142857,175.8793103448276,36.0,righth,graduate,female,Agree,Agree,SocialScience,6
709,-2.4581430741,456.6101694915254,99.16239316239316,15.0,righth,rathernotsay,female,Disagree,Disagree,Other,8
710,-16.515061690000003,267.33613445378154,106.33620689655173,46.0,lefth,rathernotsay,male,Strongly Disagree,Strongly Disagree,Psychology,11
711,3.0877258066666666,199.79166666666666,197.18103448275863,22.0,righth,college,other,Strongly Agree,Strongly Agree,Psychology,7
712,-12.604487606333334,418.5982905982906,168.18260869565216,14.0,lefth,secondaryschool,male,Agree,Neutral,STEM,7
713,1.1442497654761903,251.45,83.00840336134453,29.0,righth,noneoftheabove,male,Disagree,Agree,STEM,10
714,-13.813358843333331,236.75,218.83898305084745,20.0,lefth,secondaryschool,female,Strongly Agree,Agree,Business,5
715,-6.866750689999999,308.19166666666666,85.95689655172414,20.0,righth,college,male,Disagree,Disagree,STEM,8
716,2.7995601600000004,243.54621848739495,87.82905982905983,14.0,righth,middleschool,male,Disagree,Strongly Agree,STEM,7
717,6.807849780000001,286.05172413793105,176.39495798319328,20.0,righth,bachelor,female,Strongly Agree,Neutral,SocialScience,7
718,-9.944181679999998,397.135593220339,173.56896551724137,33.0,righth,graduate,female,Agree,Strongly Disagree,STEM,8
719,1.1691577243333333,196.01694915254237,98.34453781512605,30.0,bothh,bachelor,male,Disagree,Strongly Agree,Business,7
720,7.89910481,287.6666666666667,60.66386554621849,18.0,righth,college,female,Agree,Strongly Disagree,ArtsHum,7
721,-2.3850511766666664,291.11206896551727,94.24347826086957,24.0,righth,secondaryschool,male,Disagree,Disagree,Psychology,8
722,0.5464480083333334,243.39166666666668,96.03448275862068,20.0,righth,secondaryschool,female,Strongly Agree,Disagree,Other,8
723,11.001120769333333,413.87068965517244,603.7669902912621,56.0,righth,graduate,female,Agree,Strongly Disagree,Other,6
724,-0.044336319999999985,186.19327731092437,175.94915254237287,16.0,lefth,middleschool,female,Agree,Strongly Disagree,Other,6
725,-6.836486590333333,334.51666666666665,110.19491525423729,47.0,lefth,graduate,female,Strongly Disagree,Neutral,SocialScience,6
726,-6.365200689666667,245.04166666666666,41.94915254237288,51.0,righth,graduate,male,Strongly Disagree,Strongly Disagree,Business,8
727,6.104584203333333,213.2268907563025,125.87179487179488,19.0,righth,bachelor,female,Agree,Strongly Disagree,ArtsHum,7
728,-24.142463453333335,212.23529411764707,565.6551724137931,49.0,righth,bachelor,male,Neutral,Neutral,Other,5
729,-0.1865876566666667,278.225,585.5,41.0,righth,secondaryschool,female,Agree,Disagree,ArtsHum,8
730,-1.766321466666666,224.775,107.76271186440678,32.0,righth,graduate,male,Agree,Strongly Agree,STEM,7
731,-1.5013667366666668,265.89166666666665,77.96638655462185,18.0,righth,secondaryschool,female,Disagree,Agree,STEM,7
732,-0.8382218013333333,213.34453781512605,263.21367521367523,28.0,bothh,college,female,Agree,Neutral,Other,5
733,4.806686926666668,160.22033898305085,161.69827586206895,15.0,righth,middleschool,male,Neutral,Neutral,STEM,7
734,9.665222103333333,157.51260504201682,530.5765765765766,22.0,righth,bachelor,female,Agree,Strongly Disagree,Psychology,5
735,3.5870695966666664,200.18487394957984,85.71304347826087,17.0,righth,secondaryschool,male,Agree,Strongly Agree,STEM,7
736,-18.529924427999998,314.99159663865544,625.188679245283,75.0,righth,bachelor,male,Disagree,Disagree,STEM,8
737,0.26599472333333335,157.3050847457627,148.4017094017094,28.0,lefth,bachelor,female,Neutral,Strongly Agree,STEM,7
738,-5.314929976666666,345.3474576271187,70.44067796610169,18.0,righth,middleschool,female,Neutral,Strongly Disagree,Psychology,4
739,-4.2162963302000005,221.05882352941177,213.33898305084745,22.0,righth,bachelor,female,Neutral,Disagree,Other,5
740,-11.370129859933332,465.12605042016804,408.0353982300885,40.0,righth,bachelor,male,Strongly Agree,Disagree,STEM,6
741,-9.083637739333335,303.3931623931624,247.75862068965517,21.0,righth,college,female,Disagree,Disagree,Psychology,7
742,2.1384356033333334,288.78333333333336,56.92307692307692,20.0,righth,secondaryschool,female,Disagree,Strongly Disagree,STEM,7
743,6.115433496666666,320.2689075630252,132.66379310344828,24.0,righth,graduate,male,Disagree,Agree,STEM,7
744,-16.0434385756,266.47899159663865,98.29310344827586,16.0,lefth,secondaryschool,male,Strongly Disagree,Neutral,STEM,7
745,-11.672066866666666,283.42857142857144,293.135593220339,74.0,righth,secondaryschool,female,Neutral,Strongly Disagree,Business,8
746,7.515320016666665,314.4621848739496,176.62280701754386,21.0,bothh,secondaryschool,male,Agree,Disagree,STEM,8
747,-18.116634650333335,291.98319327731093,79.95762711864407,27.0,righth,technicalschool,male,Neutral,Disagree,STEM,8
748,-7.217102336333336,320.1779661016949,71.5042735042735,21.0,righth,college,male,Disagree,Agree,ArtsHum,5
749,-4.4207776325333334,241.80672268907563,158.9915254237288,15.0,righth,secondaryschool,female,Strongly Agree,Agree,STEM,12
750,-2.32834467,250.58333333333334,45.932203389830505,17.0,righth,secondaryschool,male,Disagree,Agree,STEM,5
751,0.4898999133333337,213.73275862068965,90.77118644067797,33.0,lefth,graduate,female,Agree,Strongly Disagree,SocialScience,7
752,-2.8880731161999993,402.52941176470586,610.9145299145299,31.0,righth,graduate,male,Strongly Disagree,Strongly Disagree,Other,8
753,-3.2853425466666666,185.0672268907563,241.88135593220338,39.0,righth,secondaryschool,male,Strongly Disagree,Strongly Disagree,Other,7
754,-5.512968626666666,240.96581196581195,158.0940170940171,18.0,righth,college,female,Agree,Neutral,STEM,8
755,-10.150999813333334,234.71428571428572,101.6923076923077,25.0,righth,graduate,male,Disagree,Disagree,STEM,7
756,6.443806283333333,269.4201680672269,202.42735042735043,30.0,righth,bachelor,male,Disagree,Strongly Disagree,STEM,7
757,-4.679934146666666,249.35593220338984,97.90598290598291,16.0,bothh,middleschool,female,Neutral,Neutral,STEM,8
758,-1.1359563099999996,315.84615384615387,103.62393162393163,19.0,righth,college,female,Agree,Disagree,ArtsHum,6
759,2.541798429999999,185.5966386554622,85.32758620689656,21.0,righth,bachelor,female,Strongly Disagree,Strongly Disagree,STEM,8
760,-6.018543153333334,192.49579831932772,95.72173913043478,60.0,righth,college,male,Disagree,Strongly Disagree,STEM,6
761,6.3767083912,260.8898305084746,109.66101694915254,24.0,righth,graduate,male,Neutral,Disagree,STEM,12
762,12.069753553333333,214.59322033898306,90.67796610169492,17.0,righth,middleschool,female,Strongly Agree,Disagree,Other,9
763,0.44924900896666675,285.4051724137931,156.56410256410257,26.0,righth,college,male,Neutral,Strongly Agree,STEM,6
764,2.6122046166666673,322.5546218487395,449.3162393162393,72.0,righth,bachelor,male,Disagree,Agree,ArtsHum,7
765,-6.070369629199999,348.8135593220339,62.73275862068966,40.0,righth,bachelor,female,Disagree,Strongly Disagree,Other,9
766,-0.13757753339999976,172.34453781512605,300.0854700854701,26.0,righth,middleschool,male,Neutral,Neutral,Other,8
767,3.6459029390000004,239.77777777777777,63.440677966101696,18.0,righth,secondaryschool,male,Disagree,Strongly Agree,STEM,7
768,-1.48545736,230.30252100840337,110.30172413793103,37.0,lefth,bachelor,male,Disagree,Strongly Agree,SocialScience,6
769,-12.481439759833334,254.79166666666666,215.44915254237287,20.0,righth,college,female,Disagree,Disagree,Psychology,6
770,-9.050784559999999,266.44166666666666,110.29310344827586,19.0,lefth,secondaryschool,male,Disagree,Agree,ArtsHum,8
771,-1.2550806110000001,277.0508474576271,75.6923076923077,24.0,righth,bachelor,male,Neutral,Agree,STEM,8
772,3.749800969333333,125.04201680672269,57.855932203389834,17.0,lefth,secondaryschool,male,Neutral,Neutral,Other,7
773,-0.6164430447666668,236.08333333333334,61.16101694915254,19.0,righth,secondaryschool,male,Disagree,Agree,SocialScience,8
774,-3.1611807933333336,311.7521367521368,93.56410256410257,35.0,righth,middleschool,female,Agree,Agree,ArtsHum,8
775,-0.04758788999999908,176.76470588235293,77.58620689655173,16.0,righth,middleschool,female,Agree,Neutral,STEM,10
776,-1.1299945633333335,234.16949152542372,163.70689655172413,61.0,righth,technicalschool,female,Agree,Strongly Disagree,Business,6
777,-3.1756258600000007,178.25423728813558,115.65546218487395,16.0,righth,secondaryschool,male,Neutral,Neutral,STEM,7
778,-16.866057559999998,236.36974789915968,81.99159663865547,15.0,righth,middleschool,female,Disagree,Disagree,Other,8
779,-2.7795158246666674,201.890756302521,131.31623931623932,22.0,lefth,rathernotsay,male,Disagree,Disagree,STEM,8
780,0.4017976266666667,209.03361344537817,242.0948275862069,30.0,righth,bachelor,male,Agree,Strongly Agree,Business,8
781,0.7605315938666666,239.72033898305085,48.40869565217391,13.0,righth,middleschool,female,Neutral,Neutral,ArtsHum,8
782,-0.11978138333333299,233.69747899159663,85.10924369747899,21.0,lefth,secondaryschool,female,Disagree,Strongly Agree,Psychology,6
783,-4.551448126666667,285.1779661016949,154.135593220339,12.0,lefth,primaryschool,male,Agree,Strongly Agree,Other,7
784,-0.10157683999999984,321.60504201680675,136.8050847457627,19.0,righth,secondaryschool,female,Disagree,Strongly Disagree,SocialScience,8
785,0.5781611733333334,286.39495798319325,124.52136752136752,19.0,righth,secondaryschool,female,Neutral,Disagree,Psychology,11
786,0.19150789999999984,400.2916666666667,778.0792079207921,75.0,righth,graduate,female,Neutral,Disagree,Other,8
787,-4.297219099999999,222.05042016806723,168.96638655462183,30.0,lefth,college,male,Neutral,Strongly Agree,STEM,6
788,-3.46461318,330.2352941176471,249.42372881355934,21.0,bothh,secondaryschool,male,Neutral,Disagree,Business,6
789,-0.2439866593333333,255.98305084745763,107.00854700854701,21.0,righth,bachelor,male,Disagree,Neutral,STEM,6
790,18.454993494266667,275.6525423728813,58.621848739495796,18.0,righth,secondaryschool,female,Neutral,Neutral,STEM,7
791,-6.841937874633333,362.1864406779661,345.55555555555554,29.0,lefth,graduate,male,Disagree,Strongly Agree,Other,7
792,-13.836792767500002,269.6752136752137,100.75630252100841,27.0,righth,bachelor,male,Neutral,Agree,STEM,6
793,4.4198841,234.38333333333333,249.67241379310346,22.0,righth,bachelor,female,Disagree,Strongly Disagree,Business,7
794,-5.632732393333334,191.46666666666667,51.68376068376068,19.0,righth,college,male,Disagree,Agree,STEM,9
795,-2.8085178933333332,347.34453781512605,60.46218487394958,22.0,righth,bachelor,female,Neutral,Strongly Disagree,STEM,8
796,0.5453149299999995,265.8333333333333,154.01694915254237,19.0,lefth,secondaryschool,female,Agree,Agree,ArtsHum,7
797,-2.1289538866666664,150.98333333333332,66.38135593220339,12.0,righth,middleschool,male,Neutral,Strongly Agree,STEM,8
798,-4.15069989,319.97478991596637,78.48717948717949,30.0,righth,bachelor,male,Disagree,Disagree,STEM,8
799,-2.7767568706666665,250.51260504201682,143.67521367521368,39.0,righth,bachelor,female,Strongly Disagree,Strongly Disagree,ArtsHum,8
800,0.889709423333334,321.14529914529913,63.554621848739494,17.0,righth,middleschool,female,Disagree,Disagree,Psychology,9
801,2.196521936666666,362.6525423728813,93.4957264957265,49.0,righth,bachelor,female,Disagree,Strongly Disagree,STEM,6
802,0.8083798656666669,356.29411764705884,371.4568965517241,19.0,righth,secondaryschool,female,Neutral,Neutral,SocialScience,8
803,-19.80279032616667,251.83050847457628,76.90517241379311,16.0,righth,middleschool,female,Agree,Strongly Disagree,Other,6
804,-3.054268400333334,311.2773109243698,83.88135593220339,19.0,righth,college,female,Agree,Strongly Disagree,Business,7
805,-1.3706862866666671,229.15384615384616,77.2542372881356,16.0,righth,middleschool,female,Agree,Disagree,STEM,7
806,-24.73605421376666,316.982905982906,143.49137931034483,26.0,lefth,graduate,male,Disagree,Disagree,ArtsHum,6
807,-4.981288556666667,251.64705882352942,78.77777777777777,16.0,righth,middleschool,female,Agree,Agree,ArtsHum,8
808,1.9759867966666667,292.11965811965814,205.21008403361344,24.0,righth,college,female,Strongly Agree,Neutral,Psychology,7
809,-1.6506663166666669,332.728813559322,67.28205128205128,25.0,righth,rathernotsay,male,Strongly Disagree,Strongly Disagree,STEM,8
810,-4.045812025200001,421.38655462184875,326.991452991453,19.0,righth,college,male,Strongly Agree,Strongly Disagree,SocialScience,7
811,-6.7478612768,208.47457627118644,116.05128205128206,25.0,righth,college,male,Strongly Disagree,Strongly Agree,ArtsHum,7
812,-0.6756180166666668,221.76470588235293,91.74137931034483,26.0,righth,bachelor,male,Disagree,Neutral,STEM,7
813,13.2893660205,318.9396551724138,64.28947368421052,16.0,lefth,secondaryschool,female,Disagree,Neutral,Psychology,6
814,-1.0090000633333334,320.5042735042735,66.79661016949153,15.0,righth,secondaryschool,male,Disagree,Strongly Agree,STEM,9
